video,prompt,visual_quality_mean,visual_quality_std,temporal_consistency_mean,temporal_consistency_std,dynamic_degree_mean,dynamic_degree_std,text_to_video_alignment_mean,text_to_video_alignment_std,factual_consistency_mean,factual_consistency_std
0023_ray2_1_alpha_0.5.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",2.484,0.013,2.427,0.015,2.818,0.007,2.875,0.013,2.448,0.015
0023_ray2_1_alpha_0.6.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",2.672,0.056,2.589,0.06,2.807,0.019,2.833,0.019,2.661,0.075
0023_ray2_1_alpha_0.7.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",2.547,0.068,2.448,0.07,2.854,0.029,2.87,0.052,2.495,0.094
0023_ray2_1_alpha_1.0.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",2.589,0.07,2.484,0.068,2.802,0.007,2.792,0.015,2.557,0.081
0023_ray2_1_alpha_0.8.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",2.542,0.081,2.438,0.066,2.854,0.007,2.859,0.013,2.484,0.1
0023_ray2_1_alpha_0.9.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",2.635,0.032,2.531,0.022,2.818,0.015,2.812,0.0,2.604,0.032
0023_ray2_1_sora_watermark.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.229,0.015,3.016,0.013,3.307,0.027,3.073,0.019,3.188,0.022
0023_sora_0_alpha_0.1.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",2.99,0.125,2.568,0.125,3.276,0.085,3.219,0.078,2.552,0.147
0023_sora_0_alpha_0.2.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.557,0.074,3.266,0.088,3.693,0.081,3.672,0.1,3.333,0.092
0023_sora_0_alpha_0.3.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.771,0.007,3.568,0.007,3.922,0.013,3.969,0.013,3.609,0.013
0023_sora_0_alpha_0.4.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.792,0.007,3.552,0.015,3.906,0.022,3.896,0.027,3.615,0.015
0023_sora_0_alpha_0.5.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.734,0.022,3.453,0.046,3.844,0.034,3.745,0.053,3.526,0.041
0023_sora_0_alpha_0.7.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.719,0.051,3.448,0.09,3.87,0.052,3.812,0.092,3.521,0.077
0023_sora_0_alpha_0.6.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.724,0.081,3.453,0.1,3.849,0.092,3.792,0.118,3.521,0.092
0023_sora_0_alpha_0.8.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.651,0.041,3.359,0.068,3.766,0.046,3.693,0.06,3.438,0.068
0023_sora_0_alpha_0.9.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.49,0.048,3.141,0.056,3.604,0.029,3.49,0.037,3.245,0.052
0023_sora_0_alpha_1.0.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.609,0.013,3.297,0.013,3.74,0.007,3.677,0.007,3.396,0.007
0023_sora_0_sora_watermark.mp4,"A dynamic scene in a high-tech control room where diverse engineers monitor multiple holographic screens. Data streams and digital maps float around them, while ambient lighting highlights their focused expressions as they coordinate a complex operation.",3.974,0.019,3.797,0.034,3.948,0.007,3.703,0.013,3.812,0.034
0024_alpha_697945827_alpha_0.1.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.042,0.019,2.932,0.032,2.964,0.039,1.953,0.167,3.026,0.019
0024_alpha_697945827_alpha_0.2.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.146,0.041,3.021,0.032,3.13,0.027,2.049,0.278,3.135,0.029
0024_alpha_697945827_alpha_0.3.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.104,0.029,2.995,0.015,3.099,0.048,2.005,0.237,3.104,0.027
0024_alpha_697945827_alpha_0.5.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.057,0.019,2.917,0.019,3.026,0.015,2.06,0.132,3.026,0.007
0024_alpha_697945827_alpha_0.4.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.172,0.038,2.995,0.039,3.172,0.034,1.987,0.106,3.146,0.039
0024_alpha_697945827_alpha_0.6.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.109,0.051,2.948,0.064,3.094,0.026,2.13,0.172,3.083,0.058
0024_alpha_697945827_alpha_0.7.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.078,0.038,2.943,0.032,3.062,0.026,2.07,0.201,3.052,0.019
0024_alpha_697945827_alpha_0.8.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.062,0.013,2.911,0.019,3.031,0.026,2.151,0.097,3.021,0.007
0024_hunyuan_1724_alpha_0.1.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.714,0.019,3.49,0.027,3.771,0.015,3.292,0.029,3.599,0.027
0024_hunyuan_1724_alpha_0.2.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.443,0.063,3.151,0.07,3.479,0.059,2.859,0.056,3.297,0.078
0024_hunyuan_1724_alpha_0.4.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.406,0.051,3.12,0.052,3.448,0.045,2.839,0.045,3.26,0.052
0024_hunyuan_1724_alpha_0.3.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.448,0.126,3.167,0.16,3.516,0.133,2.922,0.177,3.323,0.148
0024_alpha_697945827_alpha_1.0.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",2.932,0.015,2.828,0.022,2.891,0.013,1.979,0.251,2.932,0.019
0024_alpha_697945827_alpha_0.9.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.042,0.019,2.911,0.019,3.01,0.015,2.229,0.096,3.01,0.019
0024_alpha_697945827_sora_watermark.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.771,0.019,3.641,0.034,3.734,0.046,2.729,0.176,3.75,0.034
0024_hunyuan_1724_alpha_0.5.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.349,0.027,3.062,0.034,3.38,0.027,2.786,0.037,3.219,0.034
0024_hunyuan_1724_alpha_0.6.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.401,0.029,3.125,0.034,3.443,0.007,2.891,0.026,3.281,0.026
0024_hunyuan_1724_alpha_0.7.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.469,0.013,3.203,0.013,3.521,0.015,2.99,0.041,3.37,0.007
0024_hunyuan_1724_alpha_0.8.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.479,0.007,3.286,0.007,3.562,0.013,3.109,0.013,3.417,0.007
0024_hunyuan_1724_alpha_1.0.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.224,0.173,2.906,0.221,3.281,0.177,2.724,0.217,3.083,0.217
0024_hunyuan_1724_sora_watermark.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.667,0.07,3.354,0.082,3.714,0.06,2.906,0.08,3.505,0.075
0024_hunyuan_1724_alpha_0.9.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.542,0.019,3.307,0.027,3.589,0.027,3.099,0.041,3.458,0.029
0024_pika_4214063815_alpha_0.1.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",2.854,0.015,2.948,0.019,2.557,0.007,2.365,0.007,2.922,0.013
0024_pika_4214063815_alpha_0.2.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",2.964,0.007,3.005,0.007,2.714,0.007,2.562,0.022,3.01,0.007
0024_pika_4214063815_alpha_0.3.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.406,0.013,3.37,0.015,3.198,0.019,2.911,0.019,3.391,0.013
0024_pika_4214063815_alpha_0.6.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.432,0.029,3.391,0.022,3.198,0.019,2.927,0.019,3.432,0.029
0024_pika_4214063815_alpha_0.4.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.427,0.007,3.38,0.019,3.234,0.013,2.958,0.015,3.406,0.013
0024_pika_4214063815_alpha_0.5.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.438,0.013,3.354,0.019,3.271,0.039,2.906,0.022,3.411,0.007
0024_pika_4214063815_alpha_0.7.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.37,0.029,3.333,0.015,3.125,0.034,2.885,0.045,3.37,0.029
0024_pika_4214063815_alpha_0.8.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.312,0.026,3.276,0.019,3.068,0.029,2.76,0.029,3.323,0.019
0024_pika_4214063815_alpha_0.9.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.365,0.007,3.328,0.013,3.104,0.007,2.854,0.039,3.375,0.013
0024_pika_4214063815_alpha_1.0.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.25,0.034,3.214,0.032,3.016,0.064,2.74,0.085,3.271,0.019
0024_ray2_1_alpha_0.1.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.172,0.022,3.224,0.015,2.74,0.027,3.047,0.013,3.26,0.019
0024_pika_4214063815_sora_watermark.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.849,0.015,3.76,0.007,3.75,0.0,3.281,0.0,3.781,0.0
0024_ray2_1_alpha_0.3.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.182,0.015,3.208,0.007,2.807,0.015,3.005,0.007,3.25,0.0
0024_ray2_1_alpha_0.4.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.125,0.0,3.141,0.0,2.745,0.007,2.943,0.007,3.188,0.0
0024_ray2_1_alpha_0.2.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.203,0.013,3.234,0.013,2.812,0.013,3.031,0.013,3.266,0.013
0024_ray2_1_alpha_0.5.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.109,0.013,3.115,0.007,2.724,0.007,2.927,0.007,3.177,0.007
0024_ray2_1_alpha_0.6.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.13,0.007,3.135,0.015,2.76,0.015,2.938,0.013,3.198,0.007
0024_ray2_1_alpha_0.7.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.141,0.013,3.135,0.015,2.766,0.022,2.943,0.007,3.193,0.007
0024_ray2_1_alpha_0.8.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.109,0.013,3.115,0.007,2.698,0.019,2.901,0.007,3.177,0.007
0024_ray2_1_alpha_0.9.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.156,0.013,3.151,0.019,2.776,0.029,2.938,0.013,3.219,0.026
0024_sora_0_alpha_0.1.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.948,0.007,3.901,0.007,3.875,0.0,3.5,0.034,3.906,0.0
0024_ray2_1_sora_watermark.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.536,0.019,3.474,0.029,3.312,0.034,3.146,0.015,3.521,0.019
0024_ray2_1_alpha_1.0.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.104,0.019,3.089,0.007,2.719,0.022,2.906,0.013,3.156,0.013
0024_sora_0_alpha_0.2.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.99,0.029,3.922,0.022,3.901,0.027,3.505,0.029,3.922,0.022
0024_sora_0_alpha_0.3.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.927,0.015,3.854,0.007,3.854,0.007,3.438,0.0,3.865,0.015
0024_sora_0_alpha_0.4.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.943,0.019,3.87,0.019,3.859,0.022,3.464,0.019,3.875,0.022
0024_sora_0_alpha_0.5.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.948,0.007,3.875,0.022,3.865,0.015,3.484,0.022,3.875,0.022
0024_sora_0_alpha_0.6.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.88,0.059,3.786,0.07,3.812,0.044,3.443,0.007,3.797,0.078
0024_sora_0_alpha_0.8.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.891,0.0,3.818,0.015,3.823,0.007,3.448,0.007,3.823,0.007
0024_sora_0_alpha_0.9.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.901,0.007,3.823,0.007,3.844,0.0,3.51,0.007,3.833,0.007
0024_sora_0_alpha_0.7.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.964,0.015,3.885,0.015,3.88,0.007,3.505,0.007,3.891,0.013
0024_sora_0_alpha_1.0.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.823,0.052,3.729,0.052,3.76,0.039,3.432,0.048,3.745,0.052
0024_sora_0_sora_watermark.mp4,"A serene sunrise over a misty mountain lake, the sky painted with hues of orange and pink, mist rising from the calm water as birds glide gracefully above.",3.995,0.007,3.901,0.019,3.891,0.013,3.448,0.029,3.917,0.019
0025_alpha_2091046387_alpha_0.1.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.797,0.013,2.948,0.007,2.198,0.007,2.812,0.0,2.906,0.0
0025_alpha_2091046387_alpha_0.2.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.797,0.0,2.948,0.007,2.193,0.019,2.812,0.0,2.911,0.007
0025_alpha_2091046387_alpha_0.3.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.797,0.0,2.948,0.007,2.188,0.013,2.812,0.0,2.917,0.007
0025_alpha_2091046387_alpha_0.4.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.792,0.007,2.927,0.007,2.234,0.022,2.802,0.007,2.891,0.0
0025_alpha_2091046387_alpha_0.5.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.786,0.007,2.932,0.015,2.203,0.013,2.792,0.015,2.901,0.007
0025_alpha_2091046387_alpha_0.6.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.792,0.007,2.911,0.007,2.276,0.019,2.776,0.007,2.885,0.007
0025_alpha_2091046387_alpha_0.7.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.776,0.015,2.896,0.007,2.297,0.013,2.766,0.013,2.891,0.022
0025_alpha_2091046387_alpha_0.8.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.812,0.026,2.896,0.019,2.323,0.037,2.771,0.019,2.911,0.019
0025_hunyuan_1724_alpha_0.1.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.776,0.007,2.807,0.007,2.542,0.007,2.896,0.007,2.745,0.007
0025_hunyuan_1724_alpha_0.2.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.859,0.0,2.854,0.007,2.51,0.007,2.823,0.015,2.839,0.007
0025_alpha_2091046387_alpha_0.9.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.812,0.022,2.88,0.007,2.307,0.019,2.75,0.0,2.901,0.019
0025_hunyuan_1724_alpha_0.3.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.849,0.007,2.859,0.0,2.453,0.013,2.781,0.0,2.833,0.007
0025_alpha_2091046387_alpha_1.0.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.807,0.007,2.891,0.013,2.271,0.015,2.734,0.013,2.901,0.007
0025_hunyuan_1724_alpha_0.5.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.833,0.007,2.792,0.007,2.578,0.013,2.802,0.007,2.786,0.007
0025_hunyuan_1724_alpha_0.4.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.854,0.015,2.828,0.0,2.552,0.019,2.818,0.007,2.812,0.022
0025_alpha_2091046387_sora_watermark.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.333,0.015,3.292,0.019,3.0,0.038,3.052,0.015,3.354,0.019
0025_hunyuan_1724_alpha_0.6.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.812,0.013,2.76,0.019,2.599,0.015,2.792,0.007,2.75,0.013
0025_hunyuan_1724_alpha_0.8.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.667,0.007,2.62,0.007,2.542,0.007,2.776,0.007,2.573,0.015
0025_hunyuan_1724_alpha_0.7.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.719,0.013,2.641,0.0,2.604,0.007,2.797,0.013,2.62,0.007
0025_hunyuan_1724_alpha_1.0.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.646,0.007,2.594,0.0,2.542,0.007,2.766,0.0,2.562,0.0
0025_hunyuan_1724_alpha_0.9.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.672,0.0,2.609,0.013,2.583,0.007,2.818,0.015,2.578,0.0
0025_hunyuan_1724_sora_watermark.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.068,0.015,2.964,0.052,2.786,0.096,2.771,0.059,2.995,0.052
0025_pika_2970469411_alpha_0.2.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.12,0.06,2.938,0.071,3.109,0.046,2.948,0.064,3.083,0.058
0025_pika_2970469411_alpha_0.1.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.839,0.032,2.698,0.052,2.854,0.019,2.76,0.039,2.823,0.032
0025_pika_2970469411_alpha_0.3.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.182,0.032,2.974,0.039,3.182,0.027,2.958,0.032,3.135,0.029
0025_pika_2970469411_alpha_0.4.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.193,0.007,2.995,0.015,3.177,0.007,2.984,0.022,3.146,0.007
0025_pika_2970469411_alpha_0.5.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.203,0.026,3.005,0.032,3.203,0.034,2.995,0.027,3.156,0.034
0025_pika_2970469411_alpha_0.6.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.156,0.022,2.953,0.022,3.161,0.027,2.953,0.026,3.12,0.019
0025_pika_2970469411_alpha_0.8.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.104,0.007,2.896,0.007,3.135,0.007,2.896,0.007,3.083,0.019
0025_pika_2970469411_alpha_0.7.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.141,0.034,2.984,0.064,3.125,0.034,2.953,0.046,3.13,0.052
0025_pika_2970469411_alpha_0.9.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.094,0.034,2.875,0.058,3.12,0.029,2.87,0.045,3.062,0.044
0025_pika_2970469411_alpha_1.0.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",2.99,0.065,2.786,0.077,3.036,0.053,2.802,0.07,2.974,0.07
0025_ray2_1_alpha_0.1.mp4,"A cinematic slow-motion shot of a robotic arm assembling sleek electronics on a high-speed line, showcasing precise, flawless movements as devices stack neatly. Emphasizing the efficiency and advanced technology in a cutting-edge factory.",3.37,0.019,3.146,0.027,3.411,0.015,3.083,0.019,3.25,0.022
