video,prompt,visual_quality_mean,visual_quality_std,temporal_consistency_mean,temporal_consistency_std,dynamic_degree_mean,dynamic_degree_std,text_to_video_alignment_mean,text_to_video_alignment_std,factual_consistency_mean,factual_consistency_std
0014_hunyuan_1724_sora_watermark.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.854,0.015,4.01,0.015,3.953,0.022,4.01,0.015,3.896,0.007
0014_pika_2200736753_alpha_0.2.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.786,0.007,3.797,0.0,3.969,0.0,4.0,0.0,3.911,0.029
0014_pika_2200736753_alpha_0.1.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.786,0.015,3.76,0.007,3.99,0.015,3.995,0.007,3.911,0.007
0014_pika_2200736753_alpha_0.3.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.797,0.044,3.802,0.007,3.995,0.007,4.031,0.0,3.922,0.022
0014_pika_2200736753_alpha_0.5.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.828,0.026,3.797,0.022,3.969,0.026,4.0,0.0,3.932,0.007
0014_pika_2200736753_alpha_0.7.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.802,0.015,3.786,0.015,3.974,0.007,3.984,0.0,3.938,0.0
0014_pika_2200736753_alpha_0.4.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.833,0.059,3.781,0.044,3.979,0.029,4.016,0.022,3.938,0.022
0014_pika_2200736753_alpha_0.6.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.818,0.007,3.792,0.015,3.979,0.015,4.01,0.015,3.938,0.0
0014_pika_2200736753_alpha_0.8.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.812,0.0,3.802,0.007,3.974,0.007,3.99,0.007,3.948,0.007
0014_pika_2200736753_alpha_0.9.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.792,0.007,3.792,0.007,3.979,0.007,4.0,0.0,3.927,0.007
0014_pika_2200736753_sora_watermark.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.818,0.007,3.823,0.015,4.01,0.015,4.042,0.015,3.891,0.0
0014_pika_2200736753_alpha_1.0.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.802,0.015,3.802,0.015,3.99,0.015,4.021,0.015,3.917,0.007
0014_ray2_1_alpha_0.4.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.854,0.029,3.932,0.007,3.875,0.022,3.99,0.015,3.932,0.007
0014_ray2_1_alpha_0.2.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.865,0.015,3.948,0.007,3.906,0.0,3.995,0.007,3.948,0.007
0014_ray2_1_alpha_0.1.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.859,0.0,3.953,0.0,3.922,0.0,4.0,0.0,3.938,0.0
0014_ray2_1_alpha_0.5.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.859,0.0,3.943,0.015,3.943,0.015,4.0,0.0,3.948,0.007
0014_ray2_1_alpha_0.3.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.859,0.022,3.948,0.029,3.906,0.044,3.99,0.015,3.943,0.015
0014_ray2_1_alpha_0.6.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.828,0.022,3.938,0.0,3.885,0.019,3.969,0.0,3.943,0.007
0014_ray2_1_alpha_0.7.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.828,0.0,3.906,0.0,3.859,0.0,4.0,0.0,3.953,0.0
0014_ray2_1_alpha_0.8.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.833,0.015,3.917,0.007,3.875,0.0,3.995,0.007,3.938,0.0
0014_ray2_1_alpha_0.9.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.812,0.022,3.927,0.007,3.901,0.015,3.99,0.007,3.953,0.0
0014_ray2_1_alpha_1.0.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.797,0.0,3.906,0.0,3.859,0.0,3.984,0.0,3.922,0.0
0014_sora_0_alpha_0.1.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.859,0.038,3.974,0.027,3.974,0.027,4.0,0.026,3.927,0.007
0014_ray2_1_sora_watermark.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.87,0.029,4.005,0.037,3.958,0.037,4.042,0.029,3.943,0.015
0014_sora_0_alpha_0.2.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.865,0.032,3.974,0.027,3.964,0.032,4.005,0.037,3.927,0.007
0014_sora_0_alpha_0.3.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.828,0.022,3.948,0.015,3.953,0.022,4.0,0.0,3.932,0.015
0014_sora_0_alpha_0.4.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.865,0.037,3.958,0.037,3.984,0.022,4.01,0.029,3.932,0.007
0014_sora_0_alpha_0.5.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.854,0.015,3.958,0.029,3.958,0.029,3.99,0.029,3.938,0.0
0014_sora_0_alpha_0.6.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.849,0.019,3.969,0.022,3.974,0.019,4.0,0.026,3.932,0.007
0014_sora_0_alpha_0.8.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.844,0.022,3.969,0.022,3.964,0.007,4.01,0.029,3.927,0.029
0014_sora_0_alpha_0.7.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.865,0.007,3.969,0.034,3.984,0.013,4.016,0.022,3.938,0.0
0014_sora_0_alpha_0.9.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.818,0.007,3.953,0.0,3.964,0.007,4.0,0.0,3.943,0.015
0014_sora_0_alpha_1.0.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.865,0.037,3.974,0.037,3.979,0.029,4.01,0.029,3.927,0.015
0014_sora_0_sora_watermark.mp4,"A 3D animated scene of a volcanic eruption at night, molten lava flowing down the mountainside, illuminating the dark sky with fiery reds and oranges while ash clouds billow into the atmosphere.",3.901,0.007,4.042,0.029,3.979,0.007,4.052,0.015,3.917,0.007
0015_alpha_2183039298_alpha_0.1.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.656,0.038,3.604,0.039,3.969,0.022,3.672,0.022,3.771,0.029
0015_alpha_2183039298_alpha_0.4.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.661,0.048,3.573,0.041,3.953,0.022,3.656,0.026,3.766,0.022
0015_alpha_2183039298_alpha_0.3.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.641,0.051,3.562,0.056,3.948,0.039,3.635,0.029,3.724,0.037
0015_alpha_2183039298_alpha_0.2.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.62,0.029,3.557,0.029,3.969,0.022,3.625,0.022,3.729,0.007
0015_alpha_2183039298_alpha_0.6.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.688,0.0,3.615,0.015,3.974,0.015,3.646,0.015,3.792,0.007
0015_alpha_2183039298_alpha_0.5.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.672,0.0,3.578,0.0,3.969,0.0,3.656,0.0,3.766,0.0
0015_alpha_2183039298_alpha_0.8.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.646,0.029,3.552,0.052,3.943,0.029,3.615,0.029,3.734,0.022
0015_alpha_2183039298_alpha_0.7.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.682,0.029,3.594,0.038,3.958,0.027,3.656,0.022,3.776,0.019
0015_hunyuan_1724_alpha_0.1.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.776,0.007,3.823,0.015,3.932,0.029,3.875,0.0,3.885,0.029
0015_hunyuan_1724_alpha_0.2.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.807,0.037,3.859,0.022,3.932,0.037,3.885,0.037,3.865,0.052
0015_hunyuan_1724_alpha_0.3.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.786,0.007,3.833,0.015,3.938,0.022,3.865,0.007,3.87,0.037
0015_alpha_2183039298_alpha_0.9.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.693,0.015,3.641,0.022,3.979,0.029,3.677,0.037,3.797,0.022
0015_hunyuan_1724_alpha_0.4.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.818,0.029,3.844,0.022,3.948,0.037,3.88,0.052,3.875,0.022
0015_alpha_2183039298_sora_watermark.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.708,0.037,3.688,0.0,4.0,0.0,3.75,0.022,3.812,0.022
0015_alpha_2183039298_alpha_1.0.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.688,0.022,3.625,0.0,3.969,0.0,3.698,0.007,3.771,0.007
0015_hunyuan_1724_alpha_0.5.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.818,0.039,3.849,0.019,3.969,0.026,3.896,0.032,3.911,0.027
0015_hunyuan_1724_alpha_0.6.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.833,0.059,3.865,0.015,3.948,0.029,3.901,0.007,3.901,0.052
0015_hunyuan_1724_alpha_0.7.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.812,0.044,3.854,0.037,3.932,0.037,3.88,0.029,3.88,0.052
0015_hunyuan_1724_sora_watermark.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.807,0.015,3.885,0.015,3.974,0.007,3.922,0.022,3.885,0.015
0015_hunyuan_1724_alpha_0.8.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.839,0.015,3.88,0.007,3.964,0.027,3.901,0.027,3.922,0.026
0015_hunyuan_1724_alpha_1.0.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.833,0.037,3.885,0.007,3.964,0.029,3.911,0.015,3.917,0.052
0015_hunyuan_1724_alpha_0.9.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.828,0.038,3.87,0.027,3.958,0.027,3.901,0.015,3.901,0.019
0015_pika_1769766851_alpha_0.1.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.615,0.029,3.526,0.081,4.01,0.015,3.557,0.059,3.802,0.029
0015_pika_1769766851_alpha_0.2.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.641,0.026,3.562,0.066,4.016,0.022,3.552,0.07,3.823,0.029
0015_pika_1769766851_alpha_0.3.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.635,0.032,3.547,0.08,4.021,0.039,3.542,0.075,3.823,0.032
0015_pika_1769766851_alpha_0.7.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.615,0.015,3.547,0.088,4.016,0.022,3.552,0.103,3.818,0.037
0015_pika_1769766851_alpha_0.4.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.635,0.037,3.557,0.058,4.031,0.026,3.516,0.044,3.812,0.013
0015_pika_1769766851_alpha_0.8.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.635,0.037,3.5,0.044,4.0,0.022,3.49,0.029,3.802,0.007
0015_pika_1769766851_alpha_0.5.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.646,0.029,3.557,0.075,4.005,0.019,3.536,0.073,3.807,0.019
0015_pika_1769766851_alpha_0.6.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.604,0.059,3.516,0.066,4.0,0.022,3.5,0.044,3.792,0.037
0015_pika_1769766851_alpha_0.9.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.641,0.0,3.562,0.0,4.031,0.0,3.547,0.0,3.812,0.0
0015_pika_1769766851_alpha_1.0.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.651,0.037,3.594,0.044,4.042,0.015,3.573,0.037,3.854,0.015
0015_pika_1769766851_sora_watermark.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.708,0.027,3.651,0.041,4.042,0.015,3.641,0.051,3.875,0.013
0015_ray2_1_alpha_0.2.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.766,0.044,3.604,0.045,3.917,0.039,3.047,0.058,3.797,0.022
0015_ray2_1_alpha_0.4.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.729,0.007,3.62,0.007,3.906,0.0,3.036,0.007,3.797,0.044
0015_ray2_1_alpha_0.1.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.75,0.044,3.646,0.059,3.917,0.029,3.089,0.052,3.792,0.007
0015_ray2_1_alpha_0.5.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.76,0.037,3.651,0.015,3.938,0.022,3.161,0.037,3.828,0.0
0015_ray2_1_alpha_0.6.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.693,0.007,3.573,0.015,3.906,0.0,3.057,0.029,3.781,0.0
0015_ray2_1_alpha_0.3.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.771,0.037,3.635,0.052,3.901,0.029,3.068,0.037,3.792,0.007
0015_ray2_1_alpha_0.7.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.719,0.0,3.609,0.0,3.938,0.0,3.094,0.0,3.766,0.0
0015_ray2_1_alpha_0.9.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.76,0.037,3.63,0.052,3.938,0.022,3.104,0.059,3.812,0.022
0015_ray2_1_alpha_1.0.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.755,0.037,3.656,0.022,3.932,0.029,3.146,0.015,3.812,0.022
0015_ray2_1_sora_watermark.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.76,0.053,3.677,0.041,3.948,0.007,3.245,0.007,3.823,0.029
0015_sora_0_alpha_0.3.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.74,0.007,3.807,0.007,3.807,0.029,3.693,0.007,3.781,0.0
0015_ray2_1_alpha_0.8.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.76,0.029,3.646,0.059,3.927,0.015,3.156,0.066,3.823,0.007
0015_sora_0_alpha_0.1.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.771,0.007,3.844,0.044,3.677,0.074,3.677,0.007,3.776,0.007
0015_sora_0_alpha_0.2.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.771,0.015,3.833,0.059,3.724,0.074,3.656,0.0,3.771,0.037
0015_sora_0_alpha_0.4.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.755,0.007,3.797,0.013,3.833,0.015,3.698,0.019,3.781,0.0
0015_sora_0_alpha_0.9.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.703,0.0,3.734,0.0,3.859,0.0,3.719,0.0,3.734,0.0
0015_sora_0_alpha_0.8.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.724,0.007,3.745,0.015,3.833,0.015,3.677,0.007,3.745,0.015
0015_sora_0_alpha_0.5.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.781,0.013,3.828,0.013,3.844,0.026,3.74,0.027,3.807,0.019
0015_sora_0_alpha_1.0.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.719,0.0,3.703,0.0,3.875,0.022,3.698,0.052,3.724,0.007
0015_sora_0_alpha_0.6.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.745,0.007,3.781,0.044,3.823,0.037,3.688,0.0,3.745,0.007
0015_sora_0_alpha_0.7.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.797,0.022,3.818,0.037,3.76,0.059,3.703,0.0,3.781,0.0
0015_sora_0_sora_watermark.mp4,"An animated 3D scene of a smart home system in action, controlling lighting, temperature, and security with voice commands and seamless interactions. Devices respond instantly, creating a harmonious living environment.",3.812,0.022,3.865,0.081,3.724,0.096,3.714,0.007,3.807,0.052
0016_alpha_4135434910_alpha_0.1.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.854,0.015,3.859,0.022,4.021,0.015,4.021,0.015,3.87,0.015
0016_alpha_4135434910_alpha_0.4.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.839,0.029,3.885,0.007,3.979,0.015,3.995,0.007,3.88,0.015
0016_alpha_4135434910_alpha_0.2.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.844,0.0,3.859,0.0,4.0,0.0,4.0,0.0,3.906,0.0
0016_alpha_4135434910_alpha_0.5.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.859,0.0,3.844,0.0,3.984,0.0,3.969,0.0,3.906,0.0
0016_alpha_4135434910_alpha_0.3.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.833,0.037,3.854,0.029,4.031,0.044,4.01,0.029,3.87,0.029
0016_alpha_4135434910_alpha_0.7.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.802,0.029,3.854,0.015,3.969,0.022,3.979,0.037,3.833,0.029
0016_alpha_4135434910_alpha_0.6.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.823,0.045,3.844,0.022,3.984,0.013,3.99,0.039,3.859,0.034
0016_alpha_4135434910_alpha_0.8.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.865,0.029,3.849,0.007,4.016,0.022,4.021,0.015,3.88,0.007
0016_alpha_4135434910_alpha_0.9.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.807,0.037,3.844,0.022,3.979,0.007,3.974,0.007,3.865,0.029
0016_hunyuan_1724_alpha_0.3.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.812,0.026,3.911,0.019,4.031,0.0,3.922,0.013,3.911,0.027
0016_hunyuan_1724_alpha_0.2.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.766,0.0,3.844,0.0,3.984,0.0,3.891,0.0,3.859,0.0
0016_hunyuan_1724_alpha_0.4.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.823,0.015,3.896,0.029,4.021,0.029,3.906,0.044,3.901,0.007
0016_hunyuan_1724_alpha_0.1.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.833,0.037,3.896,0.037,4.016,0.022,3.917,0.029,3.87,0.015
0016_alpha_4135434910_sora_watermark.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.849,0.019,3.906,0.013,4.0,0.026,4.031,0.026,3.87,0.015
0016_alpha_4135434910_alpha_1.0.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.865,0.029,3.865,0.007,4.021,0.015,4.0,0.0,3.901,0.015
0016_hunyuan_1724_alpha_0.5.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.807,0.029,3.922,0.022,4.021,0.015,3.958,0.037,3.88,0.007
0016_hunyuan_1724_alpha_0.6.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.818,0.015,3.938,0.022,4.052,0.015,3.953,0.022,3.88,0.015
0016_hunyuan_1724_sora_watermark.mp4,"A 3D animated view of a floating island with bioluminescent flora, crystalline waterfalls cascading into the abyss below, and ethereal creatures gliding through the mist under a dual-moon sky.",3.828,0.0,3.891,0.0,4.0,0.0,3.922,0.0,3.844,0.0
