video,prompt,visual_quality_mean,visual_quality_std,temporal_consistency_mean,temporal_consistency_std,dynamic_degree_mean,dynamic_degree_std,text_to_video_alignment_mean,text_to_video_alignment_std,factual_consistency_mean,factual_consistency_std
0020_sora_0_alpha_0.9.mp4,"A cinematic close-up of a barista crafting latte art in a bustling coffee shop. The scene alternates between her focused, skilled hands and customers watching appreciatively, highlighting the artistry and dedication in everyday routines.",3.6,0.141,3.133,0.262,3.833,0.047,3.1,0.141,2.4,0.294
0020_sora_0_sora_watermark.mp4,"A cinematic close-up of a barista crafting latte art in a bustling coffee shop. The scene alternates between her focused, skilled hands and customers watching appreciatively, highlighting the artistry and dedication in everyday routines.",3.433,0.33,3.0,0.408,4.067,0.094,3.033,0.17,2.5,0.245
0020_sora_0_alpha_1.0.mp4,"A cinematic close-up of a barista crafting latte art in a bustling coffee shop. The scene alternates between her focused, skilled hands and customers watching appreciatively, highlighting the artistry and dedication in everyday routines.",3.433,0.33,2.9,0.082,4.033,0.047,2.833,0.287,2.267,0.403
0021_alpha_2958720122_alpha_0.1.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.633,0.125,2.967,0.047,3.9,0.294,3.267,0.411,2.733,0.17
0021_alpha_2958720122_alpha_0.2.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.867,0.047,2.8,0.0,4.033,0.047,2.733,0.34,2.167,0.34
0021_alpha_2958720122_alpha_0.3.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.633,0.189,2.867,0.047,4.0,0.0,2.633,0.17,1.933,0.125
0021_alpha_2958720122_alpha_0.4.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.8,0.082,2.967,0.17,4.033,0.047,2.667,0.236,2.133,0.17
0021_alpha_2958720122_alpha_0.5.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.467,0.205,2.867,0.125,4.067,0.094,2.767,0.368,1.833,0.047
0021_alpha_2958720122_alpha_0.6.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.6,0.141,2.933,0.047,3.9,0.082,3.0,0.283,2.1,0.283
0021_alpha_2958720122_alpha_0.7.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.867,0.047,3.333,0.236,4.033,0.047,3.1,0.294,2.367,0.34
0021_alpha_2958720122_alpha_0.9.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.6,0.283,2.733,0.205,4.0,0.0,2.533,0.205,1.933,0.262
0021_alpha_2958720122_alpha_0.8.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.533,0.377,3.033,0.125,3.9,0.082,3.033,0.464,2.8,0.804
0021_alpha_2958720122_alpha_1.0.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.8,0.0,2.9,0.0,4.067,0.094,2.7,0.283,1.833,0.094
0021_alpha_2958720122_sora_watermark.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.667,0.125,3.0,0.163,4.2,0.0,2.667,0.236,2.833,0.741
0021_hunyuan_1724_alpha_0.1.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.733,0.17,3.2,0.245,4.0,0.0,2.767,0.309,2.7,0.698
0021_hunyuan_1724_alpha_0.2.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.667,0.125,3.0,0.283,4.067,0.094,2.6,0.163,2.1,0.283
0021_hunyuan_1724_alpha_0.3.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.667,0.125,3.067,0.249,4.033,0.125,2.733,0.33,2.633,0.33
0021_hunyuan_1724_alpha_0.4.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.7,0.163,3.2,0.327,4.033,0.125,2.833,0.047,2.4,0.283
0021_hunyuan_1724_alpha_0.5.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.767,0.047,3.1,0.283,3.967,0.205,2.633,0.189,2.167,0.309
0021_hunyuan_1724_alpha_0.6.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.533,0.377,3.0,0.163,3.8,0.216,2.667,0.236,2.867,0.471
0021_hunyuan_1724_alpha_0.7.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.733,0.125,3.233,0.205,4.133,0.094,3.033,0.17,2.267,0.377
0021_hunyuan_1724_alpha_0.9.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.533,0.047,2.9,0.141,4.067,0.094,2.7,0.216,2.233,0.403
0021_hunyuan_1724_alpha_0.8.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.767,0.125,3.333,0.309,3.933,0.17,3.033,0.236,2.9,0.535
0021_hunyuan_1724_alpha_1.0.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.4,0.294,3.033,0.17,4.133,0.094,2.867,0.45,2.6,0.849
0021_hunyuan_1724_sora_watermark.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.633,0.125,3.033,0.125,4.0,0.0,2.7,0.141,2.233,0.249
0021_ray2_1_alpha_0.1.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.7,0.082,3.133,0.287,4.0,0.0,2.767,0.205,1.933,0.047
0021_ray2_1_alpha_0.2.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.767,0.189,2.933,0.189,4.033,0.047,2.767,0.205,2.533,0.694
0021_ray2_1_alpha_0.3.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.6,0.141,3.1,0.141,3.933,0.094,2.767,0.205,2.567,0.419
0021_ray2_1_alpha_0.4.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.6,0.141,2.9,0.141,3.9,0.0,2.6,0.082,2.133,0.262
0021_ray2_1_alpha_0.5.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.4,0.294,2.833,0.047,4.067,0.094,2.6,0.141,2.167,0.386
0021_ray2_1_alpha_0.7.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.7,0.141,3.033,0.33,4.0,0.0,2.6,0.216,2.5,0.572
0021_ray2_1_alpha_0.6.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.533,0.377,3.333,0.309,4.067,0.094,2.867,0.262,2.267,0.205
0021_ray2_1_alpha_0.8.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.467,0.34,3.167,0.287,4.067,0.094,2.5,0.0,2.033,0.047
0021_ray2_1_alpha_0.9.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.233,0.205,2.9,0.216,4.0,0.0,2.5,0.163,1.767,0.047
0021_sora_0_alpha_0.1.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.6,0.141,3.167,0.309,3.933,0.094,2.367,0.125,1.967,0.17
0021_ray2_1_sora_watermark.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.333,0.34,2.7,0.163,4.0,0.163,2.6,0.294,2.333,0.386
0021_ray2_1_alpha_1.0.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.5,0.356,2.933,0.419,4.1,0.082,2.7,0.141,2.3,0.497
0021_sora_0_alpha_0.2.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.367,0.386,3.333,0.464,4.067,0.094,3.1,0.616,2.367,0.419
0021_sora_0_alpha_0.3.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.833,0.047,3.2,0.245,4.067,0.094,2.533,0.047,2.5,0.141
0021_sora_0_alpha_0.4.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.733,0.094,3.2,0.327,4.067,0.094,2.967,0.047,2.667,0.125
0021_sora_0_alpha_0.5.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.6,0.283,3.033,0.34,3.933,0.047,2.633,0.34,2.3,0.374
0021_sora_0_alpha_0.7.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.633,0.094,2.967,0.17,3.967,0.047,2.633,0.262,2.067,0.33
0021_sora_0_alpha_0.9.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.567,0.403,2.833,0.236,3.8,0.163,2.6,0.432,2.167,0.464
0021_sora_0_alpha_0.6.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.5,0.245,3.233,0.205,4.0,0.0,2.7,0.141,2.433,0.492
0021_sora_0_alpha_0.8.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.433,0.33,2.9,0.374,3.933,0.047,2.8,0.432,2.3,0.283
0021_sora_0_alpha_1.0.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.567,0.094,3.0,0.163,3.933,0.094,2.7,0.141,2.233,0.249
0022_alpha_1383909024_alpha_0.1.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.533,0.047,2.8,0.0,3.967,0.047,2.367,0.125,1.933,0.047
0021_sora_0_sora_watermark.mp4,"A serene underwater panorama of a vibrant coral reef, teeming with colorful fish and swaying sea anemones. The camera slowly dives through sunlit waters, showcasing intricate coral structures and the graceful movements of marine life, before ascending to reveal the expansive, shimmering ocean.",3.5,0.356,2.833,0.047,3.967,0.17,2.7,0.356,1.867,0.125
0022_alpha_1383909024_alpha_0.3.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.467,0.34,3.0,0.216,3.9,0.082,2.967,0.33,2.6,0.216
0022_alpha_1383909024_alpha_0.2.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.533,0.249,2.8,0.082,4.067,0.094,2.433,0.094,2.0,0.216
0022_alpha_1383909024_alpha_0.4.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.567,0.094,3.0,0.163,3.933,0.094,2.9,0.432,2.3,0.374
0022_alpha_1383909024_alpha_0.5.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.6,0.141,2.867,0.189,3.933,0.094,2.833,0.287,2.467,0.125
0022_alpha_1383909024_alpha_0.6.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.4,0.141,2.967,0.205,4.0,0.0,2.667,0.386,2.1,0.294
0022_alpha_1383909024_alpha_0.7.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.467,0.249,2.867,0.125,4.067,0.094,2.467,0.125,2.167,0.287
0022_alpha_1383909024_alpha_0.8.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.367,0.262,2.7,0.141,3.933,0.047,2.633,0.125,1.9,0.082
0022_alpha_1383909024_alpha_0.9.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.7,0.141,2.867,0.094,4.033,0.125,2.933,0.309,2.033,0.125
0022_alpha_1383909024_alpha_1.0.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.5,0.356,3.133,0.17,3.9,0.294,2.567,0.047,2.4,0.432
0022_hunyuan_1724_alpha_0.2.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.567,0.17,3.067,0.377,3.933,0.047,2.767,0.45,2.5,0.707
0022_alpha_1383909024_sora_watermark.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.433,0.33,2.833,0.287,3.933,0.094,2.833,0.471,2.133,0.094
0022_hunyuan_1724_alpha_0.1.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.333,0.236,2.8,0.216,3.9,0.294,3.033,0.556,1.967,0.047
0022_hunyuan_1724_alpha_0.3.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.6,0.141,3.233,0.205,4.067,0.094,2.733,0.17,2.3,0.294
0022_hunyuan_1724_alpha_0.4.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.3,0.141,2.8,0.141,3.933,0.094,2.367,0.094,1.933,0.189
0022_hunyuan_1724_alpha_0.5.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.433,0.33,2.833,0.047,4.0,0.163,3.1,0.497,2.167,0.249
0022_hunyuan_1724_alpha_0.6.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.3,0.216,2.733,0.17,3.933,0.094,2.633,0.17,2.0,0.141
0022_hunyuan_1724_alpha_0.7.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.233,0.205,2.9,0.294,3.8,0.141,2.767,0.205,2.233,0.249
0022_hunyuan_1724_alpha_0.8.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.433,0.33,2.767,0.189,3.933,0.094,2.967,0.33,2.4,0.294
0022_hunyuan_1724_alpha_0.9.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.233,0.205,2.9,0.082,3.967,0.33,2.8,0.245,2.633,0.478
0022_hunyuan_1724_alpha_1.0.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.333,0.236,3.0,0.163,3.9,0.141,2.967,0.45,2.567,0.411
0022_hunyuan_1724_sora_watermark.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.3,0.141,2.8,0.141,4.0,0.0,2.6,0.424,2.133,0.471
0022_pika_2434793584_alpha_0.1.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.5,0.0,3.067,0.189,4.0,0.0,2.867,0.094,2.4,0.141
0022_pika_2434793584_alpha_0.2.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.4,0.141,2.8,0.082,4.033,0.047,2.8,0.374,1.867,0.047
0022_pika_2434793584_alpha_0.3.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.4,0.294,2.9,0.082,3.967,0.047,3.067,0.419,2.333,0.33
0022_pika_2434793584_alpha_0.4.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.2,0.163,2.967,0.125,3.933,0.094,3.067,0.419,2.433,0.386
0022_pika_2434793584_alpha_0.5.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.4,0.294,2.8,0.163,4.0,0.0,2.467,0.047,1.967,0.047
0022_pika_2434793584_alpha_0.6.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.767,0.047,3.1,0.216,3.733,0.17,3.1,0.455,2.433,0.094
0022_pika_2434793584_alpha_0.7.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.233,0.205,3.0,0.356,4.0,0.0,2.867,0.665,2.333,0.618
0022_pika_2434793584_alpha_0.8.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.233,0.205,2.767,0.047,4.0,0.0,2.333,0.125,1.9,0.082
0022_pika_2434793584_alpha_0.9.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.367,0.125,2.767,0.047,3.933,0.094,2.567,0.249,1.9,0.082
0022_pika_2434793584_alpha_1.0.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.733,0.047,2.8,0.0,4.033,0.125,3.067,0.094,2.333,0.236
0022_pika_2434793584_sora_watermark.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.5,0.082,3.167,0.45,3.9,0.082,2.767,0.287,2.233,0.205
0022_ray2_1_alpha_0.1.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.4,0.294,3.033,0.368,4.033,0.047,2.7,0.141,2.133,0.17
0022_ray2_1_alpha_0.2.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.433,0.33,3.167,0.205,3.933,0.094,2.9,0.432,2.5,0.163
0022_ray2_1_alpha_0.3.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.5,0.245,2.9,0.163,4.067,0.094,2.667,0.287,2.233,0.309
0022_ray2_1_alpha_0.4.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.567,0.094,3.1,0.141,3.867,0.094,3.0,0.374,2.267,0.262
0022_ray2_1_alpha_0.5.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.167,0.236,2.9,0.082,3.933,0.189,2.867,0.45,2.133,0.094
0022_ray2_1_alpha_0.6.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.267,0.17,2.767,0.047,4.0,0.0,2.433,0.125,2.0,0.163
0022_ray2_1_alpha_0.7.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.5,0.245,2.833,0.094,3.833,0.236,2.467,0.17,1.967,0.17
0022_ray2_1_alpha_0.8.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.467,0.249,3.267,0.411,3.833,0.236,2.967,0.45,2.5,0.408
0022_ray2_1_alpha_0.9.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.267,0.17,2.8,0.082,3.933,0.094,2.6,0.294,2.0,0.163
0022_ray2_1_alpha_1.0.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.7,0.141,2.9,0.082,3.833,0.287,3.033,0.125,2.333,0.125
0022_ray2_1_sora_watermark.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.433,0.17,3.067,0.249,4.0,0.0,2.333,0.125,2.0,0.163
0022_sora_0_alpha_0.1.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.367,0.125,2.767,0.047,4.0,0.0,2.4,0.082,1.867,0.047
0022_sora_0_alpha_0.2.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.7,0.163,2.933,0.094,4.033,0.047,3.167,0.531,2.533,0.531
0022_sora_0_alpha_0.3.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.367,0.262,2.867,0.287,3.867,0.094,2.933,0.419,2.4,0.432
0022_sora_0_alpha_0.4.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.733,0.047,3.033,0.262,4.1,0.141,2.7,0.283,2.533,0.464
0022_sora_0_alpha_0.5.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.367,0.262,2.9,0.082,4.0,0.0,2.5,0.141,2.1,0.216
0022_sora_0_alpha_0.6.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.433,0.33,3.167,0.45,3.9,0.082,2.833,0.471,2.2,0.283
0022_sora_0_alpha_0.7.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.8,0.0,3.0,0.163,4.0,0.0,2.833,0.287,2.567,0.094
0022_sora_0_alpha_0.8.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.533,0.125,2.9,0.082,3.967,0.047,2.5,0.0,1.967,0.047
0022_sora_0_alpha_0.9.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.6,0.082,3.167,0.287,3.833,0.047,3.033,0.368,2.633,0.579
0022_sora_0_sora_watermark.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.5,0.0,3.067,0.125,3.967,0.047,2.733,0.094,2.067,0.125
0022_sora_0_alpha_1.0.mp4,"A serene morning scene of fishermen casting nets into a misty lake, the rising sun casting golden hues over the calm water as ripples spread gently around them.",3.533,0.377,3.033,0.262,4.0,0.0,2.7,0.141,2.133,0.17
