video,prompt,visual_quality_mean,visual_quality_std,temporal_consistency_mean,temporal_consistency_std,dynamic_degree_mean,dynamic_degree_std,text_to_video_alignment_mean,text_to_video_alignment_std,factual_consistency_mean,factual_consistency_std
0026_hunyuan_1724_alpha_0.5.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.052,0.007,1.896,0.007,2.938,0.0,2.88,0.015,1.823,0.004
0026_hunyuan_1724_alpha_0.6.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.052,0.007,1.888,0.016,2.927,0.007,2.885,0.007,1.82,0.011
0026_hunyuan_1724_alpha_0.7.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.057,0.007,1.909,0.026,2.938,0.0,2.885,0.015,1.846,0.016
0026_hunyuan_1724_alpha_0.8.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.047,0.0,1.883,0.017,2.927,0.007,2.859,0.013,1.828,0.011
0026_hunyuan_1724_alpha_1.0.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.083,0.015,1.885,0.019,2.922,0.013,2.88,0.015,1.839,0.013
0026_hunyuan_1724_alpha_0.9.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.042,0.007,1.885,0.004,2.911,0.007,2.854,0.007,1.833,0.004
0026_hunyuan_1724_sora_watermark.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.224,0.007,1.971,0.013,2.974,0.007,2.87,0.007,1.919,0.022
0026_pika_2618021688_alpha_0.1.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.26,0.007,2.255,0.015,2.781,0.0,2.911,0.007,2.104,0.007
0026_pika_2618021688_alpha_0.2.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.255,0.007,2.255,0.019,2.792,0.007,2.922,0.013,2.115,0.007
0026_pika_2618021688_alpha_0.3.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.255,0.007,2.25,0.013,2.802,0.007,2.922,0.013,2.125,0.013
0026_pika_2618021688_alpha_0.4.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.276,0.007,2.271,0.007,2.792,0.007,2.896,0.007,2.141,0.0
0026_pika_2618021688_alpha_0.5.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.255,0.007,2.234,0.013,2.802,0.007,2.88,0.007,2.12,0.007
0026_pika_2618021688_alpha_0.6.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.266,0.013,2.255,0.007,2.792,0.007,2.875,0.0,2.141,0.013
0026_pika_2618021688_alpha_0.8.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.255,0.015,2.219,0.013,2.786,0.007,2.865,0.007,2.115,0.015
0026_pika_2618021688_alpha_0.7.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.276,0.007,2.266,0.013,2.792,0.007,2.885,0.007,2.135,0.007
0026_ray2_1_alpha_0.1.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.125,0.013,1.958,0.027,2.901,0.007,2.823,0.007,1.992,0.011
0026_pika_2618021688_alpha_0.9.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.266,0.0,2.219,0.0,2.786,0.007,2.859,0.0,2.125,0.0
0026_pika_2618021688_alpha_1.0.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.271,0.007,2.208,0.007,2.781,0.0,2.849,0.007,2.13,0.007
0026_pika_2618021688_sora_watermark.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.302,0.015,2.177,0.015,2.823,0.007,2.781,0.013,2.068,0.007
0026_ray2_1_alpha_0.2.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.115,0.019,1.898,0.017,2.917,0.015,2.802,0.007,1.964,0.027
0026_ray2_1_alpha_0.3.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.156,0.013,1.927,0.007,2.964,0.015,2.833,0.007,2.026,0.007
0026_ray2_1_alpha_0.4.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.109,0.0,1.854,0.013,2.953,0.0,2.812,0.0,1.964,0.007
0026_ray2_1_alpha_0.5.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.078,0.013,1.836,0.011,2.932,0.007,2.792,0.015,1.927,0.01
0026_ray2_1_alpha_0.6.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.073,0.019,1.841,0.013,2.922,0.0,2.802,0.007,1.924,0.015
0026_ray2_1_alpha_0.7.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.062,0.0,1.826,0.016,2.917,0.007,2.792,0.007,1.911,0.016
0026_ray2_1_alpha_0.9.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.068,0.007,1.815,0.007,2.906,0.0,2.766,0.013,1.901,0.013
0026_ray2_1_alpha_0.8.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.057,0.019,1.807,0.007,2.911,0.007,2.771,0.007,1.883,0.006
0026_ray2_1_alpha_1.0.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.073,0.019,1.805,0.019,2.917,0.007,2.781,0.013,1.898,0.017
0026_ray2_1_sora_watermark.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.641,0.058,2.344,0.058,3.297,0.046,2.927,0.015,2.464,0.058
0026_sora_0_alpha_0.1.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.328,0.013,2.167,0.029,3.031,0.0,3.109,0.013,1.909,0.018
0026_sora_0_alpha_0.2.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.38,0.019,2.214,0.027,3.073,0.007,3.151,0.007,1.982,0.024
0026_sora_0_alpha_0.3.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.339,0.007,2.146,0.015,3.052,0.007,3.125,0.0,1.935,0.007
0026_sora_0_alpha_0.4.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.344,0.013,2.151,0.019,3.052,0.007,3.115,0.007,1.932,0.01
0026_sora_0_alpha_0.7.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.302,0.007,2.115,0.007,3.031,0.0,3.12,0.007,1.898,0.006
0026_sora_0_alpha_0.5.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.333,0.007,2.146,0.007,3.031,0.0,3.104,0.007,1.917,0.007
0026_sora_0_alpha_0.8.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.297,0.0,2.094,0.0,3.016,0.0,3.089,0.007,1.862,0.01
0026_sora_0_alpha_0.9.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.302,0.019,2.094,0.013,3.021,0.007,3.109,0.013,1.87,0.026
0026_sora_0_alpha_0.6.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.307,0.007,2.135,0.019,3.026,0.007,3.109,0.013,1.901,0.019
0026_sora_0_alpha_1.0.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",2.312,0.0,2.089,0.007,3.021,0.007,3.115,0.007,1.893,0.004
0026_sora_0_sora_watermark.mp4,"A graceful ballerina performs an intricate routine on a grand theater stage. Spotlights illuminate her every move, shadows dance around her, and the backdrop shifts seamlessly between day and night scenes.",3.0,0.08,2.755,0.083,3.505,0.065,3.365,0.045,2.625,0.084
0027_alpha_2226249524_alpha_0.2.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.906,0.013,3.016,0.013,2.62,0.007,2.974,0.007,2.776,0.015
0027_alpha_2226249524_alpha_0.3.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.901,0.007,3.005,0.007,2.635,0.007,2.969,0.013,2.771,0.007
0027_alpha_2226249524_alpha_0.4.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.885,0.007,2.995,0.007,2.63,0.007,2.958,0.007,2.76,0.007
0027_alpha_2226249524_alpha_0.5.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.88,0.007,2.984,0.013,2.62,0.015,2.948,0.007,2.766,0.022
0027_alpha_2226249524_alpha_0.1.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.891,0.0,3.01,0.007,2.583,0.007,2.969,0.0,2.76,0.007
0027_alpha_2226249524_alpha_0.6.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.87,0.007,2.984,0.013,2.615,0.007,2.948,0.007,2.755,0.019
0027_alpha_2226249524_alpha_0.7.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.865,0.007,2.969,0.013,2.615,0.007,2.943,0.007,2.75,0.013
0027_alpha_2226249524_alpha_0.8.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.859,0.013,2.969,0.013,2.604,0.007,2.943,0.007,2.75,0.013
0027_hunyuan_1724_alpha_0.1.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.469,0.092,3.391,0.08,3.615,0.065,3.495,0.048,3.26,0.094
0027_hunyuan_1724_alpha_0.2.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.734,0.056,3.677,0.063,3.839,0.037,3.661,0.041,3.594,0.056
0027_hunyuan_1724_alpha_0.4.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.828,0.013,3.745,0.007,3.911,0.007,3.724,0.007,3.698,0.007
0027_hunyuan_1724_alpha_0.3.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.792,0.039,3.734,0.034,3.87,0.027,3.698,0.027,3.661,0.041
0027_alpha_2226249524_alpha_1.0.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.854,0.007,2.953,0.013,2.589,0.007,2.917,0.007,2.75,0.013
0027_alpha_2226249524_sora_watermark.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.865,0.007,2.927,0.007,2.661,0.007,2.854,0.007,2.724,0.015
0027_alpha_2226249524_alpha_0.9.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.844,0.013,2.953,0.0,2.583,0.007,2.911,0.007,2.745,0.015
0027_hunyuan_1724_alpha_0.5.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.672,0.013,3.599,0.019,3.792,0.007,3.625,0.022,3.547,0.013
0027_hunyuan_1724_alpha_0.6.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.802,0.019,3.719,0.026,3.875,0.026,3.729,0.015,3.677,0.019
0027_hunyuan_1724_alpha_0.7.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.557,0.103,3.448,0.103,3.703,0.078,3.568,0.063,3.406,0.1
0027_hunyuan_1724_alpha_0.8.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.552,0.087,3.443,0.074,3.667,0.064,3.547,0.038,3.396,0.075
0027_hunyuan_1724_alpha_0.9.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.307,0.118,3.182,0.13,3.49,0.092,3.422,0.066,3.125,0.133
0027_hunyuan_1724_alpha_1.0.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.141,0.066,3.01,0.06,3.375,0.056,3.339,0.039,2.948,0.07
0027_hunyuan_1724_sora_watermark.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.76,0.007,3.698,0.015,3.875,0.013,3.62,0.015,3.693,0.007
0027_pika_1183958576_alpha_0.1.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.844,0.0,2.948,0.007,2.667,0.007,2.969,0.0,2.698,0.007
0027_pika_1183958576_alpha_0.2.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.833,0.007,2.938,0.013,2.672,0.013,2.953,0.0,2.693,0.007
0027_pika_1183958576_alpha_0.3.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.818,0.007,2.922,0.0,2.677,0.007,2.958,0.007,2.688,0.013
0027_pika_1183958576_alpha_0.5.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.812,0.0,2.911,0.007,2.667,0.007,2.938,0.0,2.688,0.0
0027_pika_1183958576_alpha_0.4.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.828,0.013,2.927,0.007,2.661,0.007,2.938,0.0,2.698,0.015
0027_pika_1183958576_alpha_0.6.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.807,0.007,2.901,0.007,2.661,0.007,2.932,0.007,2.703,0.013
0027_pika_1183958576_alpha_0.7.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.807,0.007,2.906,0.013,2.656,0.013,2.927,0.007,2.703,0.013
0027_pika_1183958576_alpha_0.8.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.802,0.007,2.906,0.013,2.656,0.013,2.922,0.0,2.703,0.013
0027_pika_1183958576_alpha_0.9.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.807,0.007,2.901,0.007,2.651,0.007,2.922,0.0,2.724,0.007
0027_pika_1183958576_alpha_1.0.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.786,0.007,2.875,0.013,2.672,0.013,2.911,0.007,2.703,0.0
0027_pika_1183958576_sora_watermark.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.818,0.007,2.88,0.015,2.76,0.007,2.906,0.0,2.729,0.007
0027_ray2_1_alpha_0.1.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.927,0.007,3.036,0.007,2.74,0.007,3.047,0.013,2.849,0.007
0027_ray2_1_alpha_0.4.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.87,0.007,2.938,0.0,2.839,0.007,3.0,0.0,2.812,0.0
0027_ray2_1_alpha_0.2.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.917,0.007,2.995,0.015,2.776,0.015,3.016,0.013,2.844,0.013
0027_ray2_1_alpha_0.5.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.859,0.0,2.932,0.007,2.833,0.007,2.995,0.007,2.807,0.007
0027_ray2_1_alpha_0.3.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.896,0.007,2.974,0.007,2.802,0.007,3.016,0.0,2.828,0.0
0027_ray2_1_alpha_0.6.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.849,0.007,2.922,0.0,2.833,0.007,2.974,0.007,2.797,0.0
0027_ray2_1_alpha_0.7.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.854,0.007,2.922,0.0,2.823,0.007,2.974,0.007,2.802,0.015
0027_ray2_1_alpha_0.8.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.839,0.007,2.896,0.007,2.828,0.013,2.964,0.007,2.786,0.007
0027_sora_0_alpha_0.1.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.729,0.085,3.745,0.075,3.729,0.063,3.656,0.068,3.542,0.085
0027_ray2_1_alpha_0.9.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.818,0.007,2.875,0.0,2.828,0.013,2.964,0.007,2.766,0.0
0027_ray2_1_alpha_1.0.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.818,0.007,2.865,0.007,2.818,0.007,2.948,0.007,2.76,0.007
0027_ray2_1_sora_watermark.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",2.87,0.007,2.823,0.007,3.005,0.007,2.932,0.007,2.792,0.007
0027_sora_0_alpha_0.2.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.776,0.052,3.781,0.051,3.781,0.051,3.667,0.052,3.615,0.058
0027_sora_0_alpha_0.3.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.807,0.064,3.812,0.058,3.818,0.041,3.703,0.038,3.656,0.058
0027_sora_0_alpha_0.4.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.823,0.029,3.812,0.044,3.839,0.029,3.688,0.034,3.667,0.041
0027_sora_0_alpha_0.5.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.844,0.013,3.812,0.013,3.854,0.019,3.708,0.027,3.688,0.022
0027_sora_0_alpha_0.6.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.786,0.06,3.755,0.052,3.807,0.053,3.661,0.032,3.62,0.065
0027_sora_0_alpha_0.8.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.375,0.088,3.359,0.1,3.458,0.081,3.427,0.059,3.208,0.092
0027_sora_0_alpha_0.7.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.62,0.019,3.589,0.019,3.672,0.013,3.542,0.019,3.448,0.019
0027_sora_0_alpha_0.9.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.078,0.022,3.089,0.015,3.188,0.013,3.271,0.007,2.896,0.019
0027_sora_0_alpha_1.0.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.099,0.027,3.099,0.048,3.25,0.034,3.318,0.037,2.927,0.048
0027_sora_0_sora_watermark.mp4,"A majestic eagle soaring above snow-capped mountains. Its wings spread wide against the clear blue sky, scanning the rugged terrain below with sharp, focused eyes.",3.844,0.022,3.839,0.027,3.875,0.013,3.656,0.013,3.776,0.039
0028_alpha_1688981275_alpha_0.1.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.849,0.007,3.094,0.013,2.594,0.013,2.99,0.007,2.771,0.007
0028_alpha_1688981275_alpha_0.2.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.849,0.007,3.073,0.007,2.635,0.007,2.99,0.007,2.771,0.007
0028_alpha_1688981275_alpha_0.3.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.839,0.015,3.078,0.0,2.625,0.013,2.979,0.007,2.766,0.013
0028_alpha_1688981275_alpha_0.4.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.833,0.007,3.062,0.0,2.635,0.007,2.969,0.0,2.76,0.007
0028_alpha_1688981275_alpha_0.5.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.828,0.0,3.062,0.0,2.635,0.007,2.969,0.0,2.771,0.007
0028_alpha_1688981275_alpha_0.6.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.823,0.007,3.057,0.007,2.615,0.007,2.953,0.0,2.766,0.0
0028_alpha_1688981275_alpha_0.7.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.828,0.0,3.052,0.007,2.609,0.013,2.948,0.007,2.766,0.0
0028_alpha_1688981275_alpha_0.8.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.812,0.0,3.047,0.0,2.589,0.007,2.943,0.007,2.766,0.0
0028_hunyuan_1724_alpha_0.1.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",3.828,0.0,3.917,0.007,3.964,0.007,3.87,0.007,3.776,0.007
0028_hunyuan_1724_alpha_0.2.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",3.854,0.007,3.927,0.007,3.974,0.007,3.865,0.015,3.802,0.007
0028_alpha_1688981275_alpha_0.9.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.818,0.007,3.042,0.007,2.578,0.013,2.932,0.007,2.76,0.015
0028_hunyuan_1724_alpha_0.3.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",3.849,0.007,3.927,0.007,3.958,0.007,3.859,0.013,3.802,0.007
0028_hunyuan_1724_alpha_0.4.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",3.776,0.027,3.849,0.019,3.932,0.007,3.818,0.007,3.729,0.027
0028_alpha_1688981275_alpha_1.0.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",2.802,0.007,3.026,0.007,2.589,0.007,2.922,0.0,2.75,0.0
0028_hunyuan_1724_alpha_0.5.mp4,"A dramatic shot of an astronomy professor adjusting a large telescope under a starry night sky, while students gather around, mesmerized by the celestial view unfolding before them.",3.786,0.007,3.854,0.015,3.932,0.007,3.833,0.007,3.724,0.007
